trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
342,False,"{'a': 0.5, 'e': 0.77505133278851834}",20,16,7.396761830350563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.77378598697637657}",25,0,-0.6144919007926879,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.77251754602131861}",20,0,-42.8226344435296,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.5, 'e': 0.77124601499710654}",35,16,-63.52977202106844,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
346,False,"{'a': 0.5, 'e': 0.76997139898986289}",25,0,-24.736824187531493,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.76869370309804985}",25,0,-36.81211227145272,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.76741293243244935}",20,0,-116.06210271957099,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.76612909211614233}",20,0,-56.760888687865915,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.76484218728448838}",35,0,-39.90951241465292,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.76355222308510506}",20,0,-37.45115735823249,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.76225920467784758}",25,0,-18.36296950157693,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.76096313723478759}",30,0,-101.89160275325683,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.75966402594019333}",20,0,-24.63290345402298,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.75836187599050819}",20,0,8.816021510897675,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.75705669259433028}",25,0,-188.90392537402386,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
357,False,"{'a': 0.5, 'e': 0.75574848097239133}",20,0,-106.00499830306053,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
358,False,"{'a': 0.5, 'e': 0.75443724635753617}",25,10,-88.29429510664026,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 2}",1
359,False,"{'a': 0.5, 'e': 0.75312299399470151}",30,0,-69.29653352424106,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.75180572914089505}",20,6,-36.42165156898198,"{0: 7, 1: 5, 2: 2, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.75048545706517433}",30,8,-41.285834531521274,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.74916218304862614}",30,0,-20.667066292600694,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
363,False,"{'a': 0.5, 'e': 0.74783591238434455}",20,0,-116.15769807113645,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
364,False,"{'a': 0.5, 'e': 0.7465066503774106}",20,4,6.620009063427771,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.74517440234487042}",30,0,-123.70124726529332,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.74383917361571439}",30,14,-68.43074089420374,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
367,False,"{'a': 0.5, 'e': 0.74250096953085576}",20,0,-84.16051108562819,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
368,False,"{'a': 0.5, 'e': 0.74115979544310906}",20,0,-49.37080073136195,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.73981565671716865}",25,14,-25.720276365617707,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.73846855872958794}",20,0,-32.24657344017049,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.7371185068687568}",25,12,-25.667345719783672,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.73576550653488115}",20,0,-131.9086214462337,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
373,False,"{'a': 0.5, 'e': 0.73440956313996031}",20,0,19.153315359063296,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.73305068210776614}",20,0,-156.32601955811018,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
