trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
869,False,"{'a': 0.5, 'e': 0.90708063413248763}",25,0,-133.0600085958778,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
870,False,"{'a': 0.5, 'e': 0.90687004229933665}",25,0,-140.65026752971806,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
871,False,"{'a': 0.5, 'e': 0.9066592237486798}",30,0,-169.17983700031883,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
872,False,"{'a': 0.5, 'e': 0.90644817853322168}",35,0,-181.64190748341966,"{0: 20, 1: 4, 2: 8, 3: 1, 4: 2}",0
873,False,"{'a': 0.5, 'e': 0.90623690670572365}",25,6,-160.15419521905295,"{0: 8, 1: 1, 2: 7, 3: 1, 4: 2}",1
874,False,"{'a': 0.5, 'e': 0.90602540831900369}",25,0,-133.4650828417262,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 1}",0
875,False,"{'a': 0.5, 'e': 0.90581368342593638}",25,0,-76.33065529957418,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
876,False,"{'a': 0.5, 'e': 0.90560173207945294}",30,12,-17.162937822960284,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.9053895543325412}",25,0,-155.67373228252413,"{0: 12, 1: 8, 2: 1, 3: 2, 4: 2}",0
878,False,"{'a': 0.5, 'e': 0.90517715023824563}",20,13,-10.880280564826506,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.90496451984966708}",30,16,-101.47184200011961,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 2}",1
880,False,"{'a': 0.5, 'e': 0.90475166321996336}",25,0,-106.60308965356228,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
881,False,"{'a': 0.5, 'e': 0.90453858040234858}",25,0,-90.82473574726524,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
882,False,"{'a': 0.5, 'e': 0.90432527145009345}",20,0,-170.17752509837737,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
883,False,"{'a': 0.5, 'e': 0.90411173641652509}",20,0,-73.94649180550925,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
884,False,"{'a': 0.5, 'e': 0.90389797535502736}",20,4,-126.46770513800915,"{0: 7, 1: 2, 2: 5, 3: 0, 4: 2}",1
885,False,"{'a': 0.5, 'e': 0.9036839883190404}",25,0,-42.06992405943703,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
886,False,"{'a': 0.5, 'e': 0.90346977536206119}",20,0,-48.42173932856013,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
887,False,"{'a': 0.5, 'e': 0.90325533653764278}",25,7,-31.384899264006087,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
888,False,"{'a': 0.5, 'e': 0.90304067189939496}",20,0,-68.54198809481436,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
889,False,"{'a': 0.5, 'e': 0.90282578150098391}",20,16,7.166156954706489,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.90261066539613211}",25,0,-76.21968397252255,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.90239532363861874}",25,0,-174.0066644484628,"{0: 10, 1: 3, 2: 9, 3: 2, 4: 1}",0
892,False,"{'a': 0.5, 'e': 0.90217975628227909}",20,0,-64.29152087785886,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
893,False,"{'a': 0.5, 'e': 0.90196396338100515}",20,10,-5.739449891010942,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.901747944988745}",30,0,-42.55483207815437,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
895,False,"{'a': 0.5, 'e': 0.90153170115950332}",20,0,-73.33888102046733,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
896,False,"{'a': 0.5, 'e': 0.90131523194734109}",25,0,-104.78936966104362,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
897,False,"{'a': 0.5, 'e': 0.90109853740637547}",30,0,-199.47001425275195,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
898,False,"{'a': 0.5, 'e': 0.90088161759078023}",30,0,-223.27688777731322,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 5}",0
899,False,"{'a': 0.5, 'e': 0.90066447255478532}",20,0,-119.134295890065,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
900,False,"{'a': 0.5, 'e': 0.90044710235267689}",25,0,-106.02687067175268,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
901,False,"{'a': 0.5, 'e': 0.90022950703879767}",30,0,-34.66420304596996,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
902,False,"{'a': 0.5, 'e': 0.90001168666754627}",20,0,-90.55605195631327,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
903,False,"{'a': 0.5, 'e': 0.89979364129337791}",30,0,-132.31821443775056,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
904,False,"{'a': 0.5, 'e': 0.89957537097080398}",25,0,-103.84092244292614,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
905,False,"{'a': 0.5, 'e': 0.89935687575439194}",25,18,3.796347960400702,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.89913815569876565}",25,0,-176.02466575665764,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
907,False,"{'a': 0.5, 'e': 0.89891921085860516}",20,0,-38.53460769137516,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
908,False,"{'a': 0.5, 'e': 0.89870004128864656}",20,0,-198.70260101032784,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
909,False,"{'a': 0.5, 'e': 0.89848064704368236}",30,2,-116.11355455206741,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 2}",1
910,False,"{'a': 0.5, 'e': 0.89826102817856113}",25,0,-12.634097202435138,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
911,False,"{'a': 0.5, 'e': 0.8980411847481875}",30,14,-129.17111319922958,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 2}",1
912,False,"{'a': 0.5, 'e': 0.8978211168075223}",25,0,-86.2562310566802,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
913,False,"{'a': 0.5, 'e': 0.89760082441158262}",20,0,-109.88051555217403,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
914,False,"{'a': 0.5, 'e': 0.89738030761544152}",30,0,-162.11470188687247,"{0: 16, 1: 3, 2: 9, 3: 0, 4: 2}",0
915,False,"{'a': 0.5, 'e': 0.89715956647422823}",25,0,-167.4474340542018,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
916,False,"{'a': 0.5, 'e': 0.89693860104312795}",25,0,-100.08724689112466,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
917,False,"{'a': 0.5, 'e': 0.89671741137738203}",20,8,-0.3470740158448855,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.89649599753228792}",25,2,-111.90252234409165,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 2}",1
919,False,"{'a': 0.5, 'e': 0.89627435956319923}",20,0,-51.52215817601795,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
920,False,"{'a': 0.5, 'e': 0.89605249752552518}",30,0,-172.79416639829844,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 4}",0
921,False,"{'a': 0.5, 'e': 0.89583041147473152}",25,0,-100.61169649068033,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
922,False,"{'a': 0.5, 'e': 0.89560810146633962}",30,0,-146.60188315767434,"{0: 16, 1: 6, 2: 5, 3: 2, 4: 1}",0
923,False,"{'a': 0.5, 'e': 0.89538556755592702}",35,0,-213.41818390202192,"{0: 21, 1: 1, 2: 9, 3: 1, 4: 3}",0
924,False,"{'a': 0.5, 'e': 0.89516280979912721}",30,0,-55.17379677062523,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
925,False,"{'a': 0.5, 'e': 0.89493982825162954}",20,0,-100.81076815028321,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
926,False,"{'a': 0.5, 'e': 0.89471662296917953}",20,0,-70.53767283196002,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
927,False,"{'a': 0.5, 'e': 0.89449319400757843}",30,0,-252.1659399798546,"{0: 16, 1: 2, 2: 6, 3: 2, 4: 4}",0
928,False,"{'a': 0.5, 'e': 0.89426954142268356}",20,11,-10.96963186814962,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.89404566527040785}",30,0,-136.8557666323979,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
930,False,"{'a': 0.5, 'e': 0.89382156560672055}",25,9,-46.020807538650274,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
931,False,"{'a': 0.5, 'e': 0.89359724248764649}",20,0,-18.781263170118265,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
932,False,"{'a': 0.5, 'e': 0.89337269596926649}",35,0,-160.39371150997627,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",0
933,False,"{'a': 0.5, 'e': 0.8931479261077172}",20,5,-74.93180365651969,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
934,False,"{'a': 0.5, 'e': 0.8929229329591909}",25,9,-20.742885769735548,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.89269771657993613}",25,0,-143.261230432667,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
936,False,"{'a': 0.5, 'e': 0.89247227702625676}",20,13,-0.8218984342343525,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.89224661435451291}",25,17,-10.732662032135309,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.89202072862112003}",20,3,-109.17513045273928,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
939,False,"{'a': 0.5, 'e': 0.8917946198825496}",25,0,-158.54392058287405,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
940,False,"{'a': 0.5, 'e': 0.89156828819532896}",30,0,-128.74384547411813,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
941,False,"{'a': 0.5, 'e': 0.89134173361604085}",25,0,-32.547261848749784,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
942,False,"{'a': 0.5, 'e': 0.89111495620132397}",25,0,-41.60616672660792,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
943,False,"{'a': 0.5, 'e': 0.89088795600787263}",20,0,-136.3432822555893,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
944,False,"{'a': 0.5, 'e': 0.89066073309243698}",25,7,-14.274372159816558,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.89043328751182271}",30,3,-92.05947959397102,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 2}",1
946,False,"{'a': 0.5, 'e': 0.89020561932289122}",25,0,-65.76277653091894,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
947,False,"{'a': 0.5, 'e': 0.88997772858255952}",20,0,-47.56348515603616,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
948,False,"{'a': 0.5, 'e': 0.88974961534780028}",20,0,-82.170251190279,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
949,False,"{'a': 0.5, 'e': 0.88952127967564187}",25,0,-141.46964473603867,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
950,False,"{'a': 0.5, 'e': 0.88929272162316819}",25,0,-91.03385555028575,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
951,False,"{'a': 0.5, 'e': 0.88906394124751875}",30,0,-74.14173785678682,"{0: 22, 1: 0, 2: 6, 3: 2, 4: 0}",0
952,False,"{'a': 0.5, 'e': 0.88883493860588858}",25,0,-58.7616039050963,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
953,False,"{'a': 0.5, 'e': 0.88860571375552833}",35,0,-134.488518926757,"{0: 21, 1: 3, 2: 10, 3: 0, 4: 1}",0
954,False,"{'a': 0.5, 'e': 0.88837626675374437}",20,0,-66.09530949204623,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
955,False,"{'a': 0.5, 'e': 0.88814659765789827}",25,17,-0.5539191401214638,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.88791670652540744}",25,0,-123.12696559394954,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
957,False,"{'a': 0.5, 'e': 0.88768659341374467}",30,7,-52.66494506625776,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
958,False,"{'a': 0.5, 'e': 0.88745625838043807}",25,0,-141.2787663215855,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
959,False,"{'a': 0.5, 'e': 0.88722570148307145}",25,0,-89.21203729557598,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
960,False,"{'a': 0.5, 'e': 0.88699492277928416}",25,0,-178.34807034256997,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
961,False,"{'a': 0.5, 'e': 0.88676392232677081}",20,0,-67.82489385528444,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
962,False,"{'a': 0.5, 'e': 0.88653270018328145}",20,6,-30.62571724755279,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.88630125640662172}",35,0,-163.49263378979555,"{0: 22, 1: 4, 2: 5, 3: 2, 4: 2}",0
964,False,"{'a': 0.5, 'e': 0.88606959105465244}",25,0,-208.7561540481651,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
965,False,"{'a': 0.5, 'e': 0.88583770418529006}",25,0,-67.0478532867853,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
966,False,"{'a': 0.5, 'e': 0.88560559585650622}",20,9,-15.75796060020075,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.88537326612632805}",25,0,-26.76758934221359,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
968,False,"{'a': 0.5, 'e': 0.88514071505283787}",25,0,-147.79958840272874,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
969,False,"{'a': 0.5, 'e': 0.88490794269417361}",25,0,-62.00615257565079,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
970,False,"{'a': 0.5, 'e': 0.88467494910852829}",20,7,-86.85463876397885,"{0: 6, 1: 3, 2: 2, 3: 1, 4: 1}",1
971,False,"{'a': 0.5, 'e': 0.8844417343541503}",25,0,-198.47896514627993,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
972,False,"{'a': 0.5, 'e': 0.88420829848934335}",20,0,-13.825977997505454,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
973,False,"{'a': 0.5, 'e': 0.8839746415724663}",30,0,-56.51985359607308,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
974,False,"{'a': 0.5, 'e': 0.88374076366193355}",35,0,-132.73593060355958,"{0: 23, 1: 7, 2: 1, 3: 2, 4: 2}",0
975,False,"{'a': 0.5, 'e': 0.88350666481621443}",25,0,-122.09052427465869,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
976,False,"{'a': 0.5, 'e': 0.88327234509383379}",20,0,-84.61259316409188,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
977,False,"{'a': 0.5, 'e': 0.88303780455337133}",30,0,-86.05786362914823,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
978,False,"{'a': 0.5, 'e': 0.88280304325346248}",30,0,-105.82620014711337,"{0: 15, 1: 6, 2: 9, 3: 0, 4: 0}",0
979,False,"{'a': 0.5, 'e': 0.8825680612527973}",20,0,-136.46845236849836,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
980,False,"{'a': 0.5, 'e': 0.88233285861012145}",20,0,-91.71732116611312,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
981,False,"{'a': 0.5, 'e': 0.88209743538423557}",30,0,-150.8599593547489,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
982,False,"{'a': 0.5, 'e': 0.88186179163399547}",25,0,-144.39170019329626,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
983,False,"{'a': 0.5, 'e': 0.88162592741831203}",25,0,-35.12951672364239,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
984,False,"{'a': 0.5, 'e': 0.88138984279615129}",20,0,-39.92601526704001,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
985,False,"{'a': 0.5, 'e': 0.88115353782653438}",25,0,-229.66649972822103,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 5}",0
986,False,"{'a': 0.5, 'e': 0.88091701256853772}",25,0,-64.01130675754843,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
987,False,"{'a': 0.5, 'e': 0.88068026708129243}",20,0,-120.3466055677799,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
988,False,"{'a': 0.5, 'e': 0.88044330142398497}",20,0,-101.18887062329512,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
989,False,"{'a': 0.5, 'e': 0.88020611565585682}",20,0,-90.71231477440698,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
990,False,"{'a': 0.5, 'e': 0.87996870983620423}",20,0,-70.69443645506394,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
991,False,"{'a': 0.5, 'e': 0.87973108402437883}",20,6,-89.28864957814153,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
992,False,"{'a': 0.5, 'e': 0.87949323827978698}",25,0,-200.46878997638225,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
993,False,"{'a': 0.5, 'e': 0.87925517266189013}",35,0,-107.80229820790478,"{0: 25, 1: 3, 2: 4, 3: 2, 4: 1}",0
994,False,"{'a': 0.5, 'e': 0.87901688723020466}",25,0,-67.84297114787182,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
995,False,"{'a': 0.5, 'e': 0.87877838204430203}",35,1,-38.56773610533675,"{0: 24, 1: 7, 2: 3, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.87853965716380844}",30,0,-98.10013566569826,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
997,False,"{'a': 0.5, 'e': 0.87830071264840515}",25,0,-119.95821726828859,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
998,False,"{'a': 0.5, 'e': 0.87806154855782825}",25,2,-131.44764288952064,"{0: 11, 1: 2, 2: 6, 3: 4, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.87782216495186882}",20,0,-138.20101565458498,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
1000,False,"{'a': 0.5, 'e': 0.87758256189037276}",25,0,-175.17266858513923,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
1001,False,"{'a': 0.5, 'e': 0.8773427394332407}",20,0,-122.90527467006048,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1002,False,"{'a': 0.5, 'e': 0.87710269764042836}",25,0,-160.83246064218235,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
1003,False,"{'a': 0.5, 'e': 0.87686243657194618}",20,11,-58.32202472266136,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
1004,False,"{'a': 0.5, 'e': 0.87662195628785955}",35,2,-136.11490166074188,"{0: 20, 1: 3, 2: 7, 3: 2, 4: 1}",1
1005,False,"{'a': 0.5, 'e': 0.87638125684828827}",25,0,-119.31839866263373,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
1006,False,"{'a': 0.5, 'e': 0.87614033831340743}",20,0,-112.11154299405591,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
1007,False,"{'a': 0.5, 'e': 0.87589920074344652}",25,0,-198.39325361719432,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 4}",0
1008,False,"{'a': 0.5, 'e': 0.87565784419868997}",20,0,-107.47440115247461,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1009,False,"{'a': 0.5, 'e': 0.87541626873947698}",20,0,-59.0931158539116,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1010,False,"{'a': 0.5, 'e': 0.87517447442620133}",20,0,-103.39724356386122,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
1011,False,"{'a': 0.5, 'e': 0.87493246131931157}",30,0,-124.83077703565192,"{0: 18, 1: 1, 2: 10, 3: 0, 4: 1}",0
1012,False,"{'a': 0.5, 'e': 0.87469022947931119}",20,1,-62.36242921631533,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
1013,False,"{'a': 0.5, 'e': 0.87444777896675785}",25,0,-152.5245161696934,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
1014,False,"{'a': 0.5, 'e': 0.87420510984226452}",20,0,-53.61575557261074,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1015,False,"{'a': 0.5, 'e': 0.8739622221664981}",30,0,-38.026962340525536,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
1016,False,"{'a': 0.5, 'e': 0.87371911600018071}",35,0,-173.93433137976137,"{0: 24, 1: 1, 2: 7, 3: 0, 4: 3}",0
1017,False,"{'a': 0.5, 'e': 0.87347579140408893}",20,0,8.81629691452729,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.5, 'e': 0.87323224843905389}",20,0,-63.09053681643064,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1019,False,"{'a': 0.5, 'e': 0.87298848716596111}",20,0,-88.78669539971455,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1020,False,"{'a': 0.5, 'e': 0.87274450764575129}",20,0,-65.7490828283941,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
1021,False,"{'a': 0.5, 'e': 0.87250030993941896}",20,0,-105.97933542784472,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
1022,False,"{'a': 0.5, 'e': 0.87225589410801374}",25,0,-172.848169323898,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
1023,False,"{'a': 0.5, 'e': 0.87201126021263953}",20,14,-44.03590991730387,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1024,False,"{'a': 0.5, 'e': 0.87176640831445484}",20,0,-51.35473296631505,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
1025,False,"{'a': 0.5, 'e': 0.87152133847467261}",30,0,-114.20524601438805,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
1026,False,"{'a': 0.5, 'e': 0.87127605075456027}",30,12,-93.92852815319195,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
1027,False,"{'a': 0.5, 'e': 0.87103054521543977}",25,0,-127.00215017285699,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
1028,False,"{'a': 0.5, 'e': 0.87078482191868756}",20,0,-99.68153916668804,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1029,False,"{'a': 0.5, 'e': 0.87053888092573439}",20,0,-92.1755355687849,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1030,False,"{'a': 0.5, 'e': 0.87029272229806542}",30,0,-137.3483093607018,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 3}",0
1031,False,"{'a': 0.5, 'e': 0.87004634609722054}",20,0,-162.5509486639323,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
1032,False,"{'a': 0.5, 'e': 0.86979975238479357}",35,0,-61.16422353561708,"{0: 26, 1: 5, 2: 3, 3: 0, 4: 1}",0
1033,False,"{'a': 0.5, 'e': 0.8695529412224331}",25,6,-48.50496791594516,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
1034,False,"{'a': 0.5, 'e': 0.86930591267184187}",25,8,-97.08955420327197,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
1035,False,"{'a': 0.5, 'e': 0.86905866679477695}",20,0,-56.975343359200565,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1036,False,"{'a': 0.5, 'e': 0.86881120365304987}",20,3,-39.79511808010493,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.86856352330852638}",25,0,-133.02881228914276,"{0: 14, 1: 4, 2: 3, 3: 3, 4: 1}",0
1038,False,"{'a': 0.5, 'e': 0.8683156258231266}",30,16,3.901151846046485,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.86806751125882486}",30,0,-44.61471685719635,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 0.86781917967764988}",30,0,-177.8257840459275,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
1041,False,"{'a': 0.5, 'e': 0.86757063114168453}",30,0,-152.8375062236241,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
1042,False,"{'a': 0.5, 'e': 0.8673218657130658}",20,12,-8.033894136154236,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.86707288345398525}",30,0,-116.4509601556894,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
1044,False,"{'a': 0.5, 'e': 0.86682368442668833}",20,0,-64.91451827243284,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1045,False,"{'a': 0.5, 'e': 0.86657426869347487}",25,0,-36.20694271048193,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1046,False,"{'a': 0.5, 'e': 0.86632463631669865}",25,0,-90.9541357255043,"{0: 16, 1: 6, 2: 0, 3: 2, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 0.86607478735876797}",20,0,-116.58312346812956,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
1048,False,"{'a': 0.5, 'e': 0.86582472188214477}",20,0,-45.520850593006344,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 0.8655744399493458}",20,0,-115.80892729301156,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1050,False,"{'a': 0.5, 'e': 0.86532394162294124}",20,0,-72.39696800458981,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
1051,False,"{'a': 0.5, 'e': 0.86507322696555589}",20,0,-50.62150004445788,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
