trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.98311970566501738}",20,0,-63.08431306962738,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.98293625063023149}",20,0,-9.189459413966423,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.9827518126592768}",20,0,-81.91905463240798,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.98256639193659145}",25,0,-196.00060252586348,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
188,False,"{'a': 0.5, 'e': 0.9823799886475959}",20,0,-106.26793653023134,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.98219260297869371}",25,0,-147.74547712844102,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.98200423511727031}",25,0,-78.13713826113224,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.98181488525169369}",30,0,-148.65439515891708,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.98162455357131351}",25,0,-71.08964713381835,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.98143324026646173}",35,0,-199.80666454662742,"{0: 21, 1: 4, 2: 5, 3: 2, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.98124094552845131}",25,0,-266.16125952390996,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 5}",0
195,False,"{'a': 0.5, 'e': 0.98104766954957723}",25,0,-111.23065021946587,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.98085341252311531}",30,0,-106.40114949828086,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.98065817464332261}",20,0,-146.62940042873564,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.98046195610543707}",30,0,-194.43664405784077,"{0: 20, 1: 0, 2: 6, 3: 0, 4: 4}",0
199,False,"{'a': 0.5, 'e': 0.98026475710567706}",20,0,-150.4277207884012,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.98006657784124163}",25,11,-52.469113932217454,"{0: 7, 1: 3, 2: 3, 3: 1, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.97986741851031001}",25,0,-66.3857705617638,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
202,False,"{'a': 0.5, 'e': 0.97966727931204156}",25,0,-48.405227158210465,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.97946616044657542}",30,8,-78.59559690606754,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 1}",1
204,False,"{'a': 0.5, 'e': 0.97926406211503048}",20,0,-101.90597373110722,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.97906098451950507}",20,0,-117.5870829043854,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
206,False,"{'a': 0.5, 'e': 0.97885692786307665}",30,0,-134.03820119470893,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.97865189234980199}",25,0,-103.04187235750209,"{0: 13, 1: 5, 2: 5, 3: 2, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.97844587818471651}",30,0,-222.40558896363927,"{0: 17, 1: 2, 2: 5, 3: 3, 4: 3}",0
209,False,"{'a': 0.5, 'e': 0.97823888557383443}",20,0,-64.51344828023593,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.97803091472414827}",20,0,-22.040678317539893,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9778219658436289}",20,0,-100.06892301035641,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.97761203914122508}",25,0,-142.68727342755898,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.97740113482686364}",20,0,-94.56451769851715,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.97718925311144889}",20,0,-41.136052613207546,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.97697639420686233}",20,0,-56.90075962010458,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.97676255832596315}",20,0,-93.0776516992439,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.97654774568258695}",25,0,-145.3871197389188,"{0: 14, 1: 4, 2: 2, 3: 4, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.97633195649154636}",20,0,-130.70677316062992,"{0: 12, 1: 1, 2: 2, 3: 4, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.97611519096863075}",35,0,-123.08384458947943,"{0: 19, 1: 5, 2: 10, 3: 1, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.97589744933060552}",20,0,-72.96586133148381,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.97567873179521225}",30,0,-101.72307707865896,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.97545903858116845}",20,0,-35.891962447557795,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.97523836990816737}",20,0,-81.7875835898381,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.97501672599687772}",20,0,-95.20077369948658,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.97479410706894332}",25,15,-46.119069629924525,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.97457051334698297}",20,0,-97.46459621608979,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.9743459450545906}",25,0,-308.8997260569657,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 5}",0
228,False,"{'a': 0.5, 'e': 0.97412040241633435}",20,0,-144.4634175673791,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
229,False,"{'a': 0.5, 'e': 0.97389388565775681}",20,0,-101.7685898455084,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.97366639500537489}",35,8,-195.24862014747328,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 3}",1
231,False,"{'a': 0.5, 'e': 0.97343793068667894}",30,0,-266.9158585068739,"{0: 15, 1: 1, 2: 6, 3: 5, 4: 3}",0
232,False,"{'a': 0.5, 'e': 0.97320849293013356}",20,0,-104.11221225229724,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.97297808196517621}",25,0,-32.73630665943771,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.97274669802221814}",25,0,-67.74672137159692,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.97251434133264303}",25,0,-160.35313710816533,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",1
236,False,"{'a': 0.5, 'e': 0.97228101212880758}",20,16,6.898358414005516,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.97204671064404113}",25,0,-121.38822957058083,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.97181143711264495}",20,0,-26.232596689666615,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.97157519176989271}",35,0,-386.0663734914441,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 7}",0
240,False,"{'a': 0.5, 'e': 0.97133797485202966}",20,0,-114.95785543618463,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.97109978659627261}",25,0,-208.44979590393154,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
242,False,"{'a': 0.5, 'e': 0.97086062724081001}",25,0,-104.80952308416255,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.97062049702480102}",20,0,-97.62058399133915,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.97037939618837588}",20,0,-57.162275882023216,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.97013732497263538}",25,0,-149.58511221328735,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
246,False,"{'a': 0.5, 'e': 0.9698942836196508}",25,0,-23.9240647782992,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.96965027237246337}",25,10,-6.326270038345829,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.96940529147508447}",20,0,-115.32654184956854,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
249,False,"{'a': 0.5, 'e': 0.9691593411724948}",25,0,-101.96099652598338,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.96891242171064473}",20,5,-111.02774160395273,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 2}",1
251,False,"{'a': 0.5, 'e': 0.96866453333645375}",25,0,-165.10191312071618,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
252,False,"{'a': 0.5, 'e': 0.96841567629781011}",20,0,-104.61758327086714,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
253,False,"{'a': 0.5, 'e': 0.96816585084357087}",30,0,-121.74618043846078,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.96791505722356153}",25,0,-115.33200141990106,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
255,False,"{'a': 0.5, 'e': 0.96766329568857556}",20,2,-131.29919030589136,"{0: 8, 1: 2, 2: 5, 3: 2, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.9674105664903746}",20,0,-53.21040585123417,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.9671568698816877}",20,0,-188.30490905534143,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
258,False,"{'a': 0.5, 'e': 0.96690220611621147}",20,0,-97.3953871973334,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.96664657544860977}",30,0,-309.95590127606073,"{0: 9, 1: 4, 2: 12, 3: 1, 4: 4}",0
260,False,"{'a': 0.5, 'e': 0.96638997813451322}",35,16,-114.01174235698439,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 2}",1
261,False,"{'a': 0.5, 'e': 0.966132414430519}",25,0,-120.61576730330256,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.96587388459419088}",20,0,-59.892737567971345,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.96561438888405871}",25,6,-97.2926020004141,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
264,False,"{'a': 0.5, 'e': 0.96535392755961802}",20,0,-37.04527200141217,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.96509250088133025}",25,0,-200.52655083887367,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
266,False,"{'a': 0.5, 'e': 0.96483010911062206}",25,0,-135.65854400213,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.96456675250988511}",30,0,-102.31460779554021,"{0: 23, 1: 3, 2: 0, 3: 2, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.96430243134247606}",20,0,-71.04516284184663,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.96403714587271605}",20,0,-64.84721008438767,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.96377089636589053}",30,8,-54.214492379442596,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.96350368308824885}",25,0,-76.939329428789,"{0: 14, 1: 4, 2: 7, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.9632355063070045}",20,0,-111.80122869389713,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.96296636629033405}",25,0,-89.95989590039575,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.96269626330737756}",25,0,-199.50426699081981,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
275,False,"{'a': 0.5, 'e': 0.96242519762823797}",20,0,-165.9430396748528,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
276,False,"{'a': 0.5, 'e': 0.96215316952398089}",25,0,-162.1038183383633,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
277,False,"{'a': 0.5, 'e': 0.96188017926663461}",20,0,-68.13771939412236,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.96160622712918908}",20,0,-28.687317132593865,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.96133131338559663}",35,0,-210.56568087640048,"{0: 19, 1: 4, 2: 7, 3: 3, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.96105543831077089}",20,0,-115.90994354190764,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.96077860218058697}",20,3,-147.3738211649802,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 3}",1
282,False,"{'a': 0.5, 'e': 0.96050080527188086}",25,0,-65.5169998092746,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.96022204786244958}",25,2,-161.8440949543716,"{0: 13, 1: 1, 2: 4, 3: 3, 4: 2}",1
284,False,"{'a': 0.5, 'e': 0.95994233023105047}",25,0,-130.45620010335477,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.95966165265740111}",35,0,-113.87953105897442,"{0: 24, 1: 3, 2: 5, 3: 2, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.95938001542217899}",30,8,-42.36984143903457,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.95909741880702148}",25,0,-90.06125407791063,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.9588138630945251}",25,7,-75.61837008783378,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 2}",1
289,False,"{'a': 0.5, 'e': 0.95852934856824545}",25,0,-117.33911668022819,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.95824387551269719}",30,0,-131.89008373269115,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.95795744421335316}",20,0,-174.14774932305426,"{0: 11, 1: 0, 2: 3, 3: 4, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.95767005495664481}",30,0,-145.5428109796454,"{0: 21, 1: 0, 2: 5, 3: 2, 4: 2}",0
293,False,"{'a': 0.5, 'e': 0.95738170802996136}",25,0,-165.92820523402435,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.95709240372164961}",20,0,-90.81313178476789,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9568021423210139}",20,6,-71.72279623751118,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.95651092411831562}",30,0,-200.3346866707489,"{0: 15, 1: 7, 2: 3, 3: 2, 4: 3}",0
297,False,"{'a': 0.5, 'e': 0.95621874940477292}",20,0,-99.86100078905032,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.95592561847256052}",20,0,-33.383866051299805,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.95563153161480929}",20,0,-142.06270327507127,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.95533648912560598}",25,0,-48.00060729603101,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.95504049129999324}",25,0,-100.20432801876561,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.95474353843396886}",20,0,-185.3774058362729,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
303,False,"{'a': 0.5, 'e': 0.95444563082448552}",30,0,-130.69233723339474,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.95414676876945093}",20,6,-46.795104234531834,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.95384695256772711}",25,0,-133.1574103691019,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
306,False,"{'a': 0.5, 'e': 0.95354618251913015}",25,0,-147.59190133995773,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9532444589244301}",20,0,-17.752654952721016,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.95294178208535063}",25,0,-120.55393185173116,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.9526381523045685}",20,0,-51.79981269613776,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.95233356988571338}",20,0,-37.6021183407707,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.95202803513336776}",20,0,-90.67771232043116,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.95172154835306644}",30,0,-139.29429181743865,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
313,False,"{'a': 0.5, 'e': 0.95141410985129593}",20,0,-168.21099817790795,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
314,False,"{'a': 0.5, 'e': 0.95110571993549498}",35,0,-56.99318297997877,"{0: 26, 1: 2, 2: 6, 3: 1, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.95079637891405322}",35,0,-197.3420803317665,"{0: 21, 1: 3, 2: 8, 3: 0, 4: 3}",0
316,False,"{'a': 0.5, 'e': 0.95048608709631188}",20,0,-78.10459932103551,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.95017484479256265}",25,11,-51.116336512450054,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
318,False,"{'a': 0.5, 'e': 0.94986265231404776}",20,0,-79.33858504105675,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.94954950997295973}",30,0,-151.2353381117131,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.94923541808244083}",25,0,-130.40728327681273,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.94892037695658304}",20,0,-64.02704006254552,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.94860438691042726}",25,0,-146.4775584243422,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.94828744825996369}",25,0,-67.22828513684365,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.94796956132213084}",20,0,-39.68071102615158,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.94765072641481574}",20,0,-28.851071735667336,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.94733094385685312}",25,0,-98.74907414151092,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.94701021396802565}",20,0,-75.17264957172885,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.94668853706906309}",20,0,-137.15121520989996,"{0: 8, 1: 5, 2: 4, 3: 2, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.94636591348164234}",20,0,-163.946096316131,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
330,False,"{'a': 0.5, 'e': 0.94604234352838701}",20,0,-59.28274648916777,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.94571782753286693}",20,16,7.538393945713783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.94539236581959818}",20,0,-130.93835098975524,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.94506595871404231}",25,12,-88.68971549680668,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
334,False,"{'a': 0.5, 'e': 0.94473860654260655}",20,0,-86.63106828441505,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.94441030963264305}",25,4,-87.1665585798807,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
336,False,"{'a': 0.5, 'e': 0.94408106831244853}",25,0,-144.38205489047868,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
337,False,"{'a': 0.5, 'e': 0.9437508829112643}",30,0,-114.67045271495972,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.94341975375927589}",30,3,-166.51545973890595,"{0: 14, 1: 3, 2: 5, 3: 4, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.94308768118761233}",30,0,-139.71286852570455,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.94275466552834619}",30,0,-101.9315819982367,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
341,False,"{'a': 0.5, 'e': 0.94242070711449311}",25,0,-137.52136600993015,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
342,False,"{'a': 0.5, 'e': 0.94208580628001137}",25,0,-44.64590732500802,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.94174996335980199}",25,3,-123.09443309913311,"{0: 11, 1: 2, 2: 7, 3: 1, 4: 1}",1
344,False,"{'a': 0.5, 'e': 0.94141317868970753}",30,0,-136.42765045568459,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
345,False,"{'a': 0.5, 'e': 0.94107545260651304}",20,0,-82.99324002299885,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.94073678544794426}",20,0,-153.69864597363897,"{0: 7, 1: 3, 2: 7, 3: 2, 4: 1}",0
347,False,"{'a': 0.5, 'e': 0.94039717755266838}",25,0,-151.3446454916738,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.94005662926029343}",25,0,-124.88559070014799,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 3}",0
349,False,"{'a': 0.5, 'e': 0.93971514091136743}",20,0,-46.41051830910502,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.93937271284737889}",20,0,-191.9598276378381,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
351,False,"{'a': 0.5, 'e': 0.93902934541075578}",20,0,-116.57053593444306,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.93868503894486555}",20,0,-110.7700396554399,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
353,False,"{'a': 0.5, 'e': 0.93833979379401455}",25,0,-109.88614266891588,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.93799361030344797}",30,0,-176.78830045216438,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
355,False,"{'a': 0.5, 'e': 0.93764648881934931}",25,0,-125.09795483598513,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.93729842968883992}",20,0,-119.53644658177853,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
357,False,"{'a': 0.5, 'e': 0.93694943325997893}",25,0,-164.35830680316133,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
358,False,"{'a': 0.5, 'e': 0.93659949988176272}",20,0,-54.69754036870385,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.93624862990412472}",25,15,-22.273751008173733,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.93589682367793481}",20,0,-90.66519946873281,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.93554408155499935}",25,0,-133.5991527058003,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
362,False,"{'a': 0.5, 'e': 0.93519040388806018}",25,0,-190.89518583999975,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
363,False,"{'a': 0.5, 'e': 0.93483579103079506}",20,7,-54.87294321045573,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.93448024333781676}",20,0,-76.0227288273934,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.93412376116467311}",25,0,-37.818083809989396,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.93376634486784604}",25,5,-17.406742966048604,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
