trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.5, 'e': 0.93376634486784604}",25,0,-150.60961355560977,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.93340799480475201}",25,7,-4.1301385062196,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.9330487113337409}",25,0,-174.67736927841116,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
369,False,"{'a': 0.5, 'e': 0.93268849481409621}",25,4,-25.959231578960168,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.93232734560603447}",30,0,-18.4108611403658,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.93196526407070479}",30,0,-216.5918907978305,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
372,False,"{'a': 0.5, 'e': 0.93160225057018864}",35,0,-156.22270492852235,"{0: 19, 1: 8, 2: 6, 3: 0, 4: 2}",0
373,False,"{'a': 0.5, 'e': 0.93123830546749964}",20,4,-131.5120063316616,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 3}",1
374,False,"{'a': 0.5, 'e': 0.93087342912658277}",25,0,-133.52314355234165,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
375,False,"{'a': 0.5, 'e': 0.93050762191231429}",20,0,-111.41334983024713,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
376,False,"{'a': 0.5, 'e': 0.93014088419050145}",25,0,-115.14722587722045,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.92977321632788201}",25,0,-16.875568442940903,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.92940461869212365}",30,0,-190.30949735479638,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
379,False,"{'a': 0.5, 'e': 0.92903509165182407}",25,0,-158.58100495479468,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
380,False,"{'a': 0.5, 'e': 0.92866463557651024}",30,0,-123.68042566473025,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
381,False,"{'a': 0.5, 'e': 0.92829325083663827}",25,0,-56.6251221944915,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
382,False,"{'a': 0.5, 'e': 0.92792093780359275}",20,0,-102.8093355900064,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.92754769684968685}",30,0,-210.90455898843211,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
384,False,"{'a': 0.5, 'e': 0.92717352834816125}",20,0,-52.14220485142085,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
385,False,"{'a': 0.5, 'e': 0.92679843267318474}",25,0,-55.33269530851188,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.92642241019985272}",30,0,-159.69639789229325,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
387,False,"{'a': 0.5, 'e': 0.92604546130418763}",25,0,-165.62007279783688,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
388,False,"{'a': 0.5, 'e': 0.92566758636313851}",25,0,-132.26493791935718,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
389,False,"{'a': 0.5, 'e': 0.92528878575458007}",20,0,-122.39448080209597,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
390,False,"{'a': 0.5, 'e': 0.92490905985731309}",20,12,-14.017690366514797,"{0: 4, 1: 4, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.92452840905106326}",25,9,-7.663039862745401,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.92414683371648143}",25,0,-126.62079372657864,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
393,False,"{'a': 0.5, 'e': 0.92376433423514281}",20,0,-127.15869092658272,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
394,False,"{'a': 0.5, 'e': 0.92338091098954711}",20,0,-72.52405977049588,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
395,False,"{'a': 0.5, 'e': 0.92299656436311728}",25,0,-92.71550587068603,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
396,False,"{'a': 0.5, 'e': 0.92261129474019998}",20,0,-14.11462372358857,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
397,False,"{'a': 0.5, 'e': 0.92222510250606482}",20,0,-106.53818140053656,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
398,False,"{'a': 0.5, 'e': 0.92183798804690409}",20,0,-83.90034626635031,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.92144995174983202}",25,0,-58.8505821921765,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
400,False,"{'a': 0.5, 'e': 0.9210609940028851}",25,18,1.2832217404939295,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.92067111519502087}",25,14,-53.649160246001045,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
402,False,"{'a': 0.5, 'e': 0.92028031571611812}",20,9,-65.83892175476926,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
403,False,"{'a': 0.5, 'e': 0.91988859595697647}",20,0,-15.813113735736266,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.91949595630931547}",20,0,-119.22335010160953,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
405,False,"{'a': 0.5, 'e': 0.91910239716577469}",25,0,-130.80932463266396,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
406,False,"{'a': 0.5, 'e': 0.91870791891991344}",20,0,-78.55146634466952,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
407,False,"{'a': 0.5, 'e': 0.91831252196620983}",20,11,-39.30103174070455,"{0: 4, 1: 1, 2: 4, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.91791620670006069}",35,0,-123.24778936332137,"{0: 22, 1: 5, 2: 5, 3: 2, 4: 1}",0
409,False,"{'a': 0.5, 'e': 0.91751897351778144}",20,14,-42.738396392141084,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.91712082281660512}",25,0,-167.26837839596692,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
411,False,"{'a': 0.5, 'e': 0.91672175499468234}",20,0,-99.37609843017839,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
412,False,"{'a': 0.5, 'e': 0.91632177045108099}",20,15,0.6575446740241857,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.91592086958578556}",20,0,-80.84057291003725,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
414,False,"{'a': 0.5, 'e': 0.91551905279969692}",25,0,-93.61724479271591,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
415,False,"{'a': 0.5, 'e': 0.91511632049463176}",20,0,-75.59313984235006,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
416,False,"{'a': 0.5, 'e': 0.91471267307332227}",20,0,-43.752451902075606,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
417,False,"{'a': 0.5, 'e': 0.914308110939416}",20,0,-19.648934651715415,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.913902634497475}",30,0,-33.975128300529924,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
419,False,"{'a': 0.5, 'e': 0.9134962441529757}",25,0,-112.04517173704176,"{0: 15, 1: 1, 2: 6, 3: 3, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.91308894031230825}",20,0,-96.17859358657302,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.91268072338277662}",30,0,-169.37412417742817,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
422,False,"{'a': 0.5, 'e': 0.9122715937725977}",25,0,-117.6372307413915,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
423,False,"{'a': 0.5, 'e': 0.91186155189090101}",25,0,-127.77603458419064,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
424,False,"{'a': 0.5, 'e': 0.91145059814772844}",25,0,-69.58688215679234,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
425,False,"{'a': 0.5, 'e': 0.9110387329540337}",20,0,-51.67399729490154,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
426,False,"{'a': 0.5, 'e': 0.9106259567216819}",20,0,-108.00869210679201,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
427,False,"{'a': 0.5, 'e': 0.91021226986344916}",25,0,-167.280923801296,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
428,False,"{'a': 0.5, 'e': 0.90979767279302259}",25,0,-172.93772474372471,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
429,False,"{'a': 0.5, 'e': 0.90938216592499888}",20,0,-110.55335853606361,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",1
430,False,"{'a': 0.5, 'e': 0.90896574967488508}",20,0,-100.57340417133324,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
431,False,"{'a': 0.5, 'e': 0.90854842445909745}",30,0,-44.80604688683691,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
432,False,"{'a': 0.5, 'e': 0.90813019069496093}",25,0,-28.276899012393603,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
433,False,"{'a': 0.5, 'e': 0.90771104880070952}",25,0,-142.2194835559391,"{0: 15, 1: 0, 2: 6, 3: 3, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.90729099919548484}",30,4,-179.1413187065126,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 3}",1
435,False,"{'a': 0.5, 'e': 0.90687004229933665}",20,0,-121.60337010044474,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.90644817853322168}",20,0,-106.65979911895577,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
437,False,"{'a': 0.5, 'e': 0.90602540831900369}",20,0,-76.36230993211176,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
438,False,"{'a': 0.5, 'e': 0.90560173207945294}",20,0,-62.83681388749379,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.90517715023824563}",25,0,-116.01917866509767,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.90475166321996336}",30,0,-95.59275520230841,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
441,False,"{'a': 0.5, 'e': 0.90432527145009345}",25,0,-116.61243415112217,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
442,False,"{'a': 0.5, 'e': 0.90389797535502736}",25,0,-45.316242222535344,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
443,False,"{'a': 0.5, 'e': 0.90346977536206119}",25,0,-124.15657682715248,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.90304067189939496}",20,0,-9.097310441438669,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.90261066539613211}",30,0,-94.77207672997164,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
446,False,"{'a': 0.5, 'e': 0.90217975628227909}",35,0,-179.1561172188715,"{0: 20, 1: 3, 2: 9, 3: 1, 4: 2}",0
447,False,"{'a': 0.5, 'e': 0.901747944988745}",20,0,-11.764900105939018,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.90131523194734109}",20,0,-79.05569068807222,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.90088161759078023}",20,0,-93.36647066462868,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
450,False,"{'a': 0.5, 'e': 0.90044710235267689}",35,0,-315.7798291989744,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 6}",0
451,False,"{'a': 0.5, 'e': 0.90001168666754627}",25,1,-69.79282718266056,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.89957537097080398}",25,5,-79.67038430235279,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",1
453,False,"{'a': 0.5, 'e': 0.89913815569876565}",20,3,-98.77708880043937,"{0: 11, 1: 0, 2: 2, 3: 3, 4: 1}",1
454,False,"{'a': 0.5, 'e': 0.89870004128864656}",20,0,-91.34134836517727,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
455,False,"{'a': 0.5, 'e': 0.89826102817856113}",30,0,-132.1643674070145,"{0: 21, 1: 2, 2: 2, 3: 4, 4: 1}",0
456,False,"{'a': 0.5, 'e': 0.8978211168075223}",30,4,-161.88215270051262,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 3}",1
457,False,"{'a': 0.5, 'e': 0.89738030761544152}",30,0,-212.42554988460947,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",0
458,False,"{'a': 0.5, 'e': 0.89693860104312795}",20,0,-60.063033571133026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
459,False,"{'a': 0.5, 'e': 0.89649599753228792}",20,0,-118.47791535608775,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
460,False,"{'a': 0.5, 'e': 0.89605249752552518}",25,9,-65.4982940315028,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
461,False,"{'a': 0.5, 'e': 0.89560810146633962}",25,0,-112.8270222043724,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
462,False,"{'a': 0.5, 'e': 0.89516280979912721}",25,0,-65.55621733449728,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
463,False,"{'a': 0.5, 'e': 0.89471662296917953}",20,0,-96.19463593471535,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
464,False,"{'a': 0.5, 'e': 0.89426954142268356}",35,0,-227.81612307793728,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 5}",0
465,False,"{'a': 0.5, 'e': 0.89382156560672055}",20,0,-9.10008867837991,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
466,False,"{'a': 0.5, 'e': 0.89337269596926649}",20,5,-51.93363094214659,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.8929229329591909}",25,11,-34.855044968845604,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.89247227702625676}",25,0,-72.11206188396997,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
469,False,"{'a': 0.5, 'e': 0.89202072862112003}",20,0,-2.0412345126904015,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
470,False,"{'a': 0.5, 'e': 0.89156828819532896}",25,13,-167.27933075400392,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 4}",1
471,False,"{'a': 0.5, 'e': 0.89111495620132397}",30,0,-142.029204519947,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
472,False,"{'a': 0.5, 'e': 0.89066073309243698}",25,0,-86.29278738516616,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
473,False,"{'a': 0.5, 'e': 0.89020561932289122}",20,0,-55.44637844744232,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
474,False,"{'a': 0.5, 'e': 0.88974961534780028}",25,0,-47.55162953640506,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
475,False,"{'a': 0.5, 'e': 0.88929272162316819}",30,0,-147.3793904165948,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
476,False,"{'a': 0.5, 'e': 0.88883493860588858}",25,0,-241.67865279644693,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 4}",0
477,False,"{'a': 0.5, 'e': 0.88837626675374437}",20,0,-161.54708555136486,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
478,False,"{'a': 0.5, 'e': 0.88791670652540744}",20,0,-54.39467914803784,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
479,False,"{'a': 0.5, 'e': 0.88745625838043807}",20,0,-26.069055490510404,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
480,False,"{'a': 0.5, 'e': 0.88699492277928416}",20,2,-55.463460241384105,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
481,False,"{'a': 0.5, 'e': 0.88653270018328145}",25,9,-46.76045317891467,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
482,False,"{'a': 0.5, 'e': 0.88606959105465244}",20,0,-102.04734997719153,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
483,False,"{'a': 0.5, 'e': 0.88560559585650622}",20,0,-69.61653682024111,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
484,False,"{'a': 0.5, 'e': 0.88514071505283787}",20,0,-76.90933876752207,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
485,False,"{'a': 0.5, 'e': 0.88467494910852829}",20,0,-74.75897205909273,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
486,False,"{'a': 0.5, 'e': 0.88420829848934335}",30,6,-128.15450920629564,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 2}",1
487,False,"{'a': 0.5, 'e': 0.88374076366193355}",25,0,-198.04277482579707,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
488,False,"{'a': 0.5, 'e': 0.88327234509383379}",20,0,-68.2910118530304,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
489,False,"{'a': 0.5, 'e': 0.88280304325346248}",25,0,-168.53724091849364,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
490,False,"{'a': 0.5, 'e': 0.88233285861012145}",20,0,-32.02913697342173,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
491,False,"{'a': 0.5, 'e': 0.88186179163399547}",30,0,-96.34072706432,"{0: 17, 1: 2, 2: 11, 3: 0, 4: 0}",0
492,False,"{'a': 0.5, 'e': 0.88138984279615129}",20,0,-68.82147157834021,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
493,False,"{'a': 0.5, 'e': 0.88091701256853772}",30,0,-136.51441951198134,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
494,False,"{'a': 0.5, 'e': 0.88044330142398497}",20,0,-130.51165063048947,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
495,False,"{'a': 0.5, 'e': 0.87996870983620423}",25,5,-58.007576090440196,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
496,False,"{'a': 0.5, 'e': 0.87949323827978698}",25,0,-73.43328244171953,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
497,False,"{'a': 0.5, 'e': 0.87901688723020466}",25,17,-27.435093018857952,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
498,False,"{'a': 0.5, 'e': 0.87853965716380844}",25,0,-133.51602729435345,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
499,False,"{'a': 0.5, 'e': 0.87806154855782825}",20,12,15.618191437500123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.87758256189037276}",30,0,-178.461072173623,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
501,False,"{'a': 0.5, 'e': 0.87710269764042836}",20,0,-109.62870171504241,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
502,False,"{'a': 0.5, 'e': 0.87662195628785955}",25,0,-47.0979913436384,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
503,False,"{'a': 0.5, 'e': 0.87614033831340743}",20,0,-137.49639032149867,"{0: 8, 1: 6, 2: 4, 3: 0, 4: 2}",0
504,False,"{'a': 0.5, 'e': 0.87565784419868997}",30,0,-125.37072156088063,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
505,False,"{'a': 0.5, 'e': 0.87517447442620133}",20,10,-5.654029963367979,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.87469022947931119}",35,11,-146.2934854001534,"{0: 14, 1: 1, 2: 4, 3: 4, 4: 1}",1
507,False,"{'a': 0.5, 'e': 0.87420510984226452}",25,0,-150.68618773454307,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
508,False,"{'a': 0.5, 'e': 0.87371911600018071}",20,0,-92.82203158379836,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
509,False,"{'a': 0.5, 'e': 0.87323224843905389}",20,0,-65.52306440755382,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
510,False,"{'a': 0.5, 'e': 0.87274450764575129}",30,0,-84.0290369313334,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
511,False,"{'a': 0.5, 'e': 0.87225589410801374}",25,0,-73.19715404397866,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
512,False,"{'a': 0.5, 'e': 0.87176640831445484}",20,0,-90.0818732751844,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
513,False,"{'a': 0.5, 'e': 0.87127605075456027}",20,0,-36.72627336577147,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
514,False,"{'a': 0.5, 'e': 0.87078482191868756}",20,8,-69.18981303579717,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 1}",1
515,False,"{'a': 0.5, 'e': 0.87029272229806542}",20,14,8.29059769313662,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.86979975238479357}",25,0,-183.01729804754015,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
517,False,"{'a': 0.5, 'e': 0.86930591267184187}",20,0,-25.387423945290152,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
518,False,"{'a': 0.5, 'e': 0.86881120365304987}",30,0,-90.48048138133866,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.8683156258231266}",25,10,-61.032753322416454,"{0: 8, 1: 1, 2: 5, 3: 1, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.86781917967764988}",20,0,-91.32837393930899,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
521,False,"{'a': 0.5, 'e': 0.8673218657130658}",25,7,-106.53196084444916,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 1}",1
522,False,"{'a': 0.5, 'e': 0.86682368442668833}",25,0,-124.04965452502569,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",1
523,False,"{'a': 0.5, 'e': 0.86632463631669865}",20,0,-121.43305000606364,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
524,False,"{'a': 0.5, 'e': 0.86582472188214477}",30,5,-8.181159759003894,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.86532394162294124}",25,0,-133.2776552142936,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
526,False,"{'a': 0.5, 'e': 0.86482229603986827}",20,0,-15.206102699747069,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
527,False,"{'a': 0.5, 'e': 0.86431978563457124}",20,0,-69.68324969554237,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
528,False,"{'a': 0.5, 'e': 0.86381641090956052}",25,4,-124.22828766306358,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 2}",1
529,False,"{'a': 0.5, 'e': 0.86331217236821101}",25,0,-173.63750705247213,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
530,False,"{'a': 0.5, 'e': 0.86280707051476102}",30,0,-64.15048761059977,"{0: 21, 1: 0, 2: 9, 3: 0, 4: 0}",0
531,False,"{'a': 0.5, 'e': 0.86230110585431241}",25,0,-42.146150852985116,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
532,False,"{'a': 0.5, 'e': 0.86179427889282978}",35,12,-58.42907557815275,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
533,False,"{'a': 0.5, 'e': 0.86128659013714015}",25,0,-74.27539395544406,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.86077804009493208}",25,0,-15.394233572640653,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
535,False,"{'a': 0.5, 'e': 0.86026862927475567}",25,0,-276.710914091617,"{0: 11, 1: 0, 2: 7, 3: 3, 4: 4}",0
536,False,"{'a': 0.5, 'e': 0.85975835818602175}",25,0,-235.2195372478254,"{0: 11, 1: 3, 2: 7, 3: 0, 4: 4}",0
537,False,"{'a': 0.5, 'e': 0.85924722733900116}",25,11,-113.53684941048455,"{0: 5, 1: 2, 2: 5, 3: 1, 4: 1}",1
538,False,"{'a': 0.5, 'e': 0.85873523724482492}",20,7,-63.97721055947446,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
539,False,"{'a': 0.5, 'e': 0.85822238841548293}",30,0,-133.2276150568266,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
540,False,"{'a': 0.5, 'e': 0.85770868136382417}",20,4,-43.52176384389966,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.85719411660355538}",20,0,-60.786271302977696,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
542,False,"{'a': 0.5, 'e': 0.85667869464924151}",20,0,-65.79232914026753,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
543,False,"{'a': 0.5, 'e': 0.85616241601630438}",20,0,-32.47261029349658,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
544,False,"{'a': 0.5, 'e': 0.85564528122102246}",35,0,-30.958675338123037,"{0: 28, 1: 3, 2: 3, 3: 1, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.85512729078053074}",25,0,-5.868009306426561,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
546,False,"{'a': 0.5, 'e': 0.85460844521281953}",25,0,-13.564341095210636,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
547,False,"{'a': 0.5, 'e': 0.85408874503673426}",25,0,-147.30983149070394,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
548,False,"{'a': 0.5, 'e': 0.8535681907719751}",35,18,-124.60500795613623,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 3}",1
